YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202407,194879,1204860,1,1.79,"NE","DILLARD",34.99,-83.36,3459400,8321600
202407,194879,1204860,2,1.58,"ENE","DILLARD",34.976,-83.353,3458560,8321180
202407,194880,1204862,1,2.76,"S","JOCASSEE",34.93,-82.93,3455800,8255800
202407,194880,1204863,1,0,"N","EASTATOE",34.95,-82.9,3457000,8254000
202407,194881,1204864,1,1.31,"WNW","HOUSTONVILLE",36.01,-80.79,36600,8047400
202407,194881,1204864,2,2.96,"E","UNION GROVE",36.029,-80.817,361740,8049020
202407,194881,1204865,1,2.19,"SE","HOUSTON",34.93,-80.6,3455800,8036000
202407,194883,1204869,1,1.32,"ESE","LAWNDALE",35.41,-81.56,3524600,8133600
202407,194883,1204872,1,2.26,"E","HARRIS SPICERS ARPT",35.22,-81.83,3513200,8149800
202407,194884,1204873,1,2.26,"W","FT MILL",35.02,-80.97,351200,8058200
202407,194886,1204880,1,2.77,"S","CHINA GROVE ARPT",35.51,-80.534,3530600,8032040
202407,194886,1204886,1,2.49,"NW","RIMER",35.502,-80.535,3530120,8032100
202407,194886,1204886,2,.94,"NNE","WATTS XRDS",35.482,-80.462,3528920,8027720
202407,194886,1204887,1,.56,"E","CHEROKEE",35.48,-83.32,3528800,8319200
202407,194886,1204890,1,.84,"SW","SHELBY",35.291,-81.56,3517460,8133600
202407,194886,1204890,2,2.63,"SSW","STUBBS",35.293,-81.491,3517580,8129460
202407,194886,1204892,1,1.14,"SE","CHESTERFIELD",35.808,-81.656,3548480,8139360
202407,194886,1204895,1,.89,"NE","RIMER",35.49,-80.49,3529400,8029400
202407,194890,1204899,1,.89,"NE","HARVEYTOWN",34.98,-82.12,3458800,827200
202407,194892,1204901,1,4.35,"N","TAYLORSVILLE ARPT",35.993,-81.198,3559580,8111880
202407,194892,1204901,2,2.65,"NE","SMITHS STORE",35.979,-81.019,3558740,811140
202407,194892,1204903,1,1.32,"WSW","DUDLEY SHOALS",35.86,-81.4,3551600,8124000
202405,190117,1184275,1,.88,"WNW","FIVE SPRINGS",34.7053,-84.9841,3442318,8459046
202405,190117,1184276,1,.89,"SW","MADOLA",34.94,-84.44,3456400,8426400
202405,190117,1184282,1,.69,"N","BLUE SPRING",34.88,-85.22,3452800,8513200
202405,190117,1184284,1,2.01,"S","SPRING PLACE",34.7211,-84.8164,3443266,8448984
202405,190117,1184285,1,.61,"NE","KEASLEY",34.5362,-84.4925,3432172,8429550
202405,190117,1184287,1,.83,"NNW","TURNERS CORNER",34.6803,-83.9074,3440818,8354444
202405,190117,1184288,1,1.49,"NNE","STAY",34.57,-83.89,3434200,8353400
202405,190117,1184289,1,1.14,"W","LEAF",34.58,-83.69,3434800,8341400
202405,190117,1184290,1,6.84,"WNW","YONAH",34.67,-83.86,3440200,8351600
202405,190117,1184320,1,.43,"WSW","CLERMONT",34.4776,-83.7769,3428656,8346614
202405,190117,1184322,1,.78,"WNW","FLOWERY BRANCH",34.1827,-83.9432,3410962,8356592
202405,190117,1184323,1,1.22,"W","BELMONT",34.1768,-83.791,3410608,8347460
202405,190117,1184325,1,2.45,"SE","CHESTNUT MOUNTAIN",34.1467,-83.7978,348802,8347868
202405,190117,1184327,1,.69,"N","MISSIONARY RIDGE",34.98,-85.27,3458800,8516200
202405,190117,1184328,1,.73,"SE","LOOKOUT MTN",34.9421,-85.3414,3456526,8520484
202405,190117,1184329,1,.8,"WNW","LYTLE",34.9254,-85.2825,3455524,8516950
202405,190117,1184330,1,1.8,"ENE","CHICKAMAUGA",34.8832,-85.2726,3452992,8516356
202405,190117,1184331,1,.08,"ESE","LAKEVIEW",34.9795,-85.2488,3458770,8514928
202405,190117,1184333,1,.52,"ENE","DIETZ",34.9341,-85.1923,3456046,8511538
202405,190117,1185795,1,2.39,"WNW","CENTER",34.0671,-83.4563,344026,8327378
202405,190117,1185796,1,.89,"NE","GASS",34.86,-85.54,3451600,8532400
202404,190947,1175624,3,2.44,"NNE","WALKER",37.9327,-94.2335,3755962,9414010
202404,190947,1175624,4,2.24,"NNE","WALKER",37.9297,-94.2333,3755782,9413998
202404,190947,1175625,1,.69,"N","DEERFIELD",37.84,-94.52,3750400,9431200
202404,190947,1175625,2,.88,"NNE","DEERFIELD",37.8424,-94.5164,3750544,9430984
202404,190947,1175625,3,.95,"NNW","DEERFIELD",37.8434,-94.5238,3750604,9431428
202404,190947,1175625,4,.77,"NNW","DEERFIELD",37.8407,-94.524,3750442,9431440
202404,190947,1175626,1,1.49,"NNE","DEERFIELD",37.85,-94.51,3751000,9430600
202404,190947,1175626,2,1.44,"NE","DEERFIELD",37.8468,-94.5044,3750808,9430264
202404,190947,1175626,3,.91,"NNE","DEERFIELD",37.8423,-94.5142,3750538,9430852
202404,190947,1175626,4,1.36,"N","DEERFIELD",37.8495,-94.5163,3750970,9430978
202404,190947,1175627,1,1.76,"SE","SLIGO",37.76,-91.36,3745600,9121600
202404,190947,1175627,2,2.05,"SE","SLIGO",37.7622,-91.3501,3745732,9121006
202404,190947,1175627,3,.67,"E","SLIGO",37.7798,-91.3677,3746788,9122062
202404,190947,1175627,4,.29,"S","SLIGO",37.7758,-91.3799,3746548,9122794
202404,190947,1175629,1,0,"N","OLGA",37.1,-92.92,376000,9255200
202404,190947,1175629,2,.37,"SSE","OLGA",37.0949,-92.9179,375694,9255074
202404,190947,1175629,3,.58,"SSW","OLGA",37.0922,-92.9238,375532,9255428
202404,190947,1175629,4,.32,"WSW","OLGA",37.0985,-92.9255,375910,9255530
202404,190947,1175630,1,2.07,"S","DEERFIELD",37.8,-94.52,3748000,9431200
202404,190947,1175630,2,2.41,"S","DEERFIELD",37.7952,-94.5225,3747712,9431350
202404,190947,1175630,3,2.57,"S","DEERFIELD",37.7931,-94.5131,3747586,9430786
202404,190947,1175630,4,2.1,"S","DEERFIELD",37.8002,-94.513,3748012,9430780
202404,190947,1175631,1,.88,"SE","JORDAN",38.02,-93.14,381200,938400
202404,190947,1175631,2,.65,"SSW","JORDAN",38.0209,-93.1529,381254,939174
202404,190947,1175631,3,.24,"SSW","JORDAN",38.0269,-93.1521,381614,939126
202404,190947,1175631,4,.62,"ESE","JORDAN",38.0258,-93.14,381548,938400
202404,190947,1175632,1,2.82,"WNW","STONE HILL",37.61,-91.4,3736600,9124000
202404,190947,1175632,2,2.92,"WNW","STONE HILL",37.6129,-91.4008,3736774,9124048
202404,190947,1175632,3,2.69,"WNW","STONE HILL",37.613,-91.3963,3736780,9123778
202404,190947,1175632,4,2.65,"WNW","STONE HILL",37.6104,-91.3965,3736624,9123790
202404,190947,1175633,1,.88,"SE","RAT",37.37,-91.22,3722200,9113200
202404,190947,1175633,2,.59,"ESE","RAT",37.3767,-91.2201,3722602,9113206
202404,190947,1175633,3,.34,"SSW","RAT",37.3754,-91.2321,3722524,9113926
202404,190947,1175633,4,.8,"S","RAT",37.3686,-91.2318,3722116,9113908
202404,190947,1175634,1,1.08,"E","FLORENCE",38.58,-92.96,3834800,9257600
202404,190947,1175634,2,.92,"ESE","FLORENCE",38.5747,-92.9644,3834482,9257864
202404,190947,1175634,3,1.43,"ESE","FLORENCE",38.5739,-92.9548,3834434,9257288
202404,190947,1175634,4,1.38,"E","FLORENCE",38.5788,-92.9545,3834728,9257270
202404,190947,1175635,1,.89,"NE","SYCAMORE",36.71,-92.27,3642600,9216200
202404,190947,1175635,2,.59,"NE","SYCAMORE",36.7053,-92.2716,3642318,9216296
202404,190947,1175635,3,.93,"ENE","SYCAMORE",36.7028,-92.2635,3642168,9215810
202404,190947,1175635,4,1.29,"ENE","SYCAMORE",36.7086,-92.2595,3642516,9215570
202404,190947,1175638,1,.55,"E","BUTTERFIELD",36.75,-93.89,3645000,9353400
202404,190947,1175638,2,.56,"ENE","BUTTERFIELD",36.7536,-93.8909,3645216,9353454
202404,190947,1175638,3,.88,"ENE","BUTTERFIELD",36.7536,-93.8847,3645216,9353082
202404,190947,1175638,4,.79,"E","BUTTERFIELD",36.7502,-93.8857,3645012,9353142
202404,190947,1175639,1,.67,"WSW","MC DOWELL",36.8178,-93.7917,3649068,9347502
202404,190947,1175639,2,.54,"SW","MC DOWELL",36.8149,-93.7874,3648894,9347244
202404,190947,1175639,3,.27,"WSW","MC DOWELL",36.819,-93.7848,3649140,9347088
202404,190947,1175639,4,.51,"W","MC DOWELL",36.8211,-93.7891,3649266,9347346
202404,190947,1175640,1,0,"N","BRADLEYVILLE",36.78,-92.9,3646800,9254000
202404,190947,1175640,2,.43,"WNW","BRADLEYVILLE",36.7827,-92.907,3646962,9254420
202404,190947,1175640,3,.7,"W","BRADLEYVILLE",36.7785,-92.9124,3646710,9254744
202404,190947,1175640,4,.4,"SW","BRADLEYVILLE",36.7767,-92.9059,3646602,9254354
202404,190947,1175641,1,1.07,"S","UNION CITY",36.9646,-93.4721,3657876,9328326
202404,190947,1175641,2,.84,"SSE","UNION CITY",36.9682,-93.4662,3658092,9327972
202404,190963,1175221,1,5.28,"ESE","PLAYALINDA BEACH",28.52,-80.7,2831200,8042000
202404,190963,1175225,1,11.61,"E","PLAYALINDA BEACH",28.57,-80.59,2834200,8035400
202404,190963,1175227,1,11.2,"N","CAPE CANAVERAL",28.54,-80.57,2832400,8034200
202404,190963,1175228,1,5.28,"ESE","PLAYALINDA BEACH",28.52,-80.7,2831200,8042000
202404,190963,1175230,1,10.56,"ENE","PLAYALINDA BEACH",28.61,-80.62,2836600,8037200
202404,190963,1175231,1,11.61,"E","PLAYALINDA BEACH",28.57,-80.59,2834200,8035400
202404,190963,1175232,1,1.4,"ESE","VALKARIA",27.96,-80.53,2757600,8031800
202404,190963,1175233,1,0,"N","BUOY 41009",28.52,-80.17,2831200,8010200
202404,190963,1175234,1,2.29,"NE","MICCO",27.9,-80.47,2754000,8028200
202404,190963,1175235,1,2.57,"WNW","ST. LUCIE INLET",27.4923,-80.3595,2729538,8021570
202404,191110,1176236,1,2.96,"NNW","CLAY CENTER",39.42,-97.14,3925200,978400
202404,191112,1176239,1,.69,"S","ROSSVILLE",39.12,-95.95,397200,9557000
202404,191112,1176240,1,.69,"N","ESKRIDGE",38.86,-96.1,3851600,966000
202404,191112,1176243,1,1.75,"ESE","PAXICO",39.06,-96.14,393600,968400
202404,191112,1177130,1,5.53,"NNE","DELIA",39.32,-95.92,3919200,9555200
202404,191112,1176245,1,.69,"S","CLYDE",39.59,-97.4,3935400,9724000
202404,191112,1176246,1,4.25,"NE","KEENE",38.99,-95.97,3859400,9558200
202404,191112,1176252,1,5,"NE","DOVER",39.0212,-95.8642,391272,9551852
202404,191112,1176255,1,0,"N","GREENLEAF",39.73,-96.98,3943800,9658800
202404,191112,1176257,1,3.64,"SSE","VALENCIA",39.0199,-95.8589,391194,9551534
202404,191112,1176258,1,3.62,"SSE","VALENCIA",39.02,-95.86,391200,9551600
202404,191112,1176259,1,5.53,"SSW","MENOKEN",39.01,-95.8,39600,9548000
202404,191112,1176260,1,5.25,"SE","VALENCIA",39.01,-95.82,39600,9549200
202404,191112,1176261,1,4.94,"SSW","MENOKEN",39.02,-95.8,391200,9548000
202404,191112,1176262,1,1.07,"E","ST MARYS",39.2,-96.05,3912000,963000
202404,191112,1176263,1,5.5,"NW","MAYETTA",39.38,-95.81,3922800,9548600
202404,191112,1176264,1,1.75,"NW","VALLEY FALLS",39.35,-95.49,3921000,9529400
202404,191112,1176265,1,2.96,"SSE","OZAWKIE",39.18,-95.43,3910800,9525800
202404,191112,1177127,1,3.5,"N","YUMA",39.63,-97.74,3937800,9744400
202404,191112,1177128,1,2.55,"ENE","WAMEGO MUNI ARPT",39.22,-96.23,3913200,9613800
202404,191112,1177129,1,.87,"SE","ST MARYS",39.19,-96.06,3911400,963600
202404,191146,1176587,1,7.62,"N","SAT TWIN OAKS ARPT",29.68,-98.46,2940800,9827600
202404,191146,1176588,1,8.31,"N","HOLLYWOOD PARK",29.69,-98.49,2941400,9829400
202404,191146,1176589,1,2.77,"WNW","NEW BRAUNFELS",29.72,-98.17,2943200,9810200
202404,191146,1176591,1,9.58,"NNW","LUXELLO",29.72,-98.4,2943200,9824000
202404,191146,1176592,1,4.32,"NNW","DITTLINGER",29.73,-98.2,2943800,9812000
202404,191146,1176593,1,2.65,"NE","GRUENE",29.7553,-98.0667,2945318,984002
202404,191146,1176594,1,2.34,"S","SAN MARCOS LOWMAN AR",29.8166,-97.9435,2948996,9756610
202404,191146,1176595,1,5.95,"SE","RUNGE",28.83,-97.62,2849800,9737200
202404,191152,1176631,1,3.83,"SSE","FARMVILLE MUNI ARPT",37.3,-78.4,3718000,7824000
202404,191152,1176633,1,1.3,"WSW","ALBERTA",36.86,-77.89,3651600,7753400
202404,191152,1176634,1,4.09,"NNE","GALEDONIA",37.87,-78.08,3752200,784800
202404,191152,1176636,1,.55,"W","TRUXILLO",37.37,-78.04,3722200,782400
202404,191152,1176637,1,2.76,"N","LONDONBRIDGE",36.87,-76.05,3652200,763000
202404,191152,1176638,1,.88,"NE","CORBIN",38.21,-77.37,3812600,7722200
202404,191152,1176643,1,.69,"N","MOHEMENCO",37.61,-77.98,3736600,7758800
202404,191152,1176645,1,.55,"E","ROBIOUS",37.52,-77.61,3731200,7736600
202404,191152,1176647,1,1.31,"WNW","BLANKS",36.61,-78.55,3636600,7833000
202404,191152,1176650,1,.89,"NE","DEEP CREEK",36.74,-76.34,3644400,7620400
202404,191152,1176652,1,.88,"NE","OCEAN PARK",36.91,-76.09,3654600,765400
202404,191153,1176654,1,.69,"N","EDENTON",36.08,-76.62,364800,7637200
202404,191154,1176658,1,0,"N","CHESAPEAKE BAY BRIDGE TUNNEL 3RD ISLAND",37.04,-76.08,372400,764800
202404,191155,1176659,1,0,"N","DOMINION TERMINAL ASSOCIATES WLON (DOMV2)",36.96,-76.43,3657600,7625800
202404,191167,1176922,1,1.21,"E","LA GRANGE",38.4019,-85.3578,3824114,8521468
202404,191167,1176922,2,.62,"S","LA GRANGE",38.391,-85.3807,3823460,8522842
202404,191167,1176922,3,1.08,"W","BALLARDSVILLE",38.3711,-85.3699,3822266,8522194
202404,191167,1176922,4,.81,"NE","BALLARDSVILLE",38.3785,-85.3398,3822710,8520388
202404,191167,1176923,1,3.04,"ESE","WESTPORT",38.46,-85.42,3827600,8525200
202404,191167,1176924,1,0,"N","LA GRANGE",38.4,-85.38,3824000,8522800
202404,191167,1176925,1,.88,"NW","LA GRANGE",38.41,-85.39,3824600,8523400
202404,191167,1176927,1,1.29,"WNW","CENTERFIELD",38.36,-85.42,3821600,8525200
202404,191170,1176931,1,0,"N","(SDF)STANIFORD FLD L",38.18,-85.73,3810800,8543800
202404,191170,1176933,1,1.48,"NNE","(LOU)BOWMAN FLD LOUI",38.25,-85.66,3815000,8539600
202404,191170,1176935,1,3.8,"E","CHESTNUT GROVE",38.3,-85.2,3818000,8512000
202404,191170,1176938,1,.88,"NE","HILLGROVE",37.89,-86.16,3753400,869600
202404,191189,1177069,1,1.22,"NE","WALKER",43.04,-85.51,432400,8530600
202404,191189,1177070,1,4.49,"NE","HUDSONVILLE",42.91,-85.81,4254600,8548600
202404,191189,1177071,1,.69,"N","SARANAC",42.94,-85.22,4256400,8513200
202404,191189,1177072,1,4.06,"W","PARMELEE",42.75,-85.55,4245000,8533000
202404,191190,1177074,1,0,"N","SANDBRIDGE",36.7,-75.92,3642000,7555200
202404,191190,1177076,1,0,"N","(WAL)WALLOPS ISLAND FLIGHT FACILITY",37.94,-75.47,3756400,7528200
202404,191191,1177077,1,.94,"SSW","STONE ARABIA",42.9173,-74.5568,4255038,7433408
202404,191191,1177077,2,1.59,"WNW","RANDALL",42.9065,-74.48,4254390,7428800
202404,191191,1177077,3,2.31,"N","RANDALL",42.9333,-74.4463,4255998,7426778
202404,191191,1177077,4,1.72,"NNE","RANDALL",42.9211,-74.432,4255266,7425920
202404,191191,1177077,5,1.34,"WSW","RANDALL",42.8938,-74.4752,4253628,7428512
202404,191191,1177077,6,1.27,"NW","SPRAKERS",42.8919,-74.5191,4253514,7431146
202404,191191,1177077,7,.44,"ENE","CANAJOHARIE",42.9016,-74.5616,4254096,7433696
202404,191193,1177080,1,1.1,"E","GREENFIELD CENTER",43.1286,-73.8483,437716,7350898
202404,191200,1177106,1,2.8,"S","ALTONA",38.36,-94.222,3821600,9413320
202404,191200,1177106,2,3.71,"NE","MAYESBURG",38.4322,-94.065,3825932,943900
202404,191200,1177107,1,2.07,"WNW","LUCAS",38.4321,-94.065,3825926,943900
202404,191200,1177107,2,1.88,"WNW","LUCAS",38.4338,-94.06,3826028,943600
202404,191200,1177108,1,2.42,"S","GENTRY",40.2953,-94.4246,4017718,9425476
202404,191200,1177108,2,3.01,"ESE","SILOAM CITY",40.3534,-94.2171,4021204,9413026
202404,191200,1177114,1,2.53,"SSE","BUTLER",38.2161,-94.3123,3812966,9418738
202404,191200,1177114,2,4.01,"ESE","BUTLER",38.2215,-94.2657,3813290,9415942
202404,191200,1177349,1,.58,"N","BROOKFIELD APRT",39.7783,-93.1212,3946698,937272
202404,191200,1177360,1,0,"N","RAVENWOOD",40.35,-94.68,4021000,9440800
202404,191200,1177361,1,3.5,"NW","NEW PT",40.0782,-95.135,404692,958100
202404,191200,1177362,1,4.04,"W","GRAHAM",40.2107,-95.1053,4012642,956318
202404,191200,1177366,1,1,"SW","BETHANY",40.2598,-94.0434,4015588,942604
202404,191200,1177376,1,3,"W","WORTH",40.4,-94.507,4024000,9430420
202404,191200,1177377,1,1,"NE","SUGAR CREEK",39.1302,-94.4568,397812,9427408
202404,191200,1177383,1,0,"N","CORNING",40.25,-95.45,4015000,9527000
202404,191200,1177390,1,2.51,"WSW","MARYVILLE RANKIN ARP",40.3125,-94.8717,4018750,9452302
202404,191200,1177407,1,3.16,"NNE","BIGELOW",40.1641,-95.2838,409846,9517028
202404,191200,1177413,1,.75,"S","BETHANY MEM ARPT",40.2694,-93.9974,4016164,9359844
202404,191200,1177414,1,4.25,"N","BLUE RIDGE",40.2612,-93.9228,4015672,9355368
202404,191200,1177418,1,3,"ESE","TRENTON",40.0634,-93.5676,403804,9334056
202404,191200,1177426,1,1,"N","OSGOOD",40.2145,-93.35,4012870,9321000
202404,191200,1177428,1,.76,"ENE","SPICKARD",40.253,-93.5862,4015180,9335172
202404,191200,1178298,1,0,"N","INDEPENDENCE",39.08,-94.43,394800,9425800
202404,191200,1178299,1,1,"NW","BELTON",38.8302,-94.5431,3849812,9432586
202404,191200,1178300,1,4,"WNW","GRANDVIEW",38.9022,-94.5987,3854132,9435922
202404,191200,1178301,1,3,"SSE","BELTON",38.7799,-94.5087,3846794,9430522
202404,191200,1178302,1,2,"W","RICH HILL",38.1,-94.4068,386000,9424408
202404,191200,1178304,1,3,"SW","RICH HILL",38.0693,-94.409,384158,9424540
202404,191200,1178305,1,3,"SSE","BUTLER",38.2099,-94.3089,3812594,9418534
202404,191200,1178306,1,3,"N","BALLARD",38.4134,-94.15,3824804,949000
202404,191200,1178307,1,5,"ENE","BALLARD",38.3977,-94.0647,3823862,943882
202404,191200,1178311,1,2,"NW","URICH",38.4905,-94.0262,3829430,941572
202404,191200,1178312,1,2,"N","CALHOUN",38.499,-93.63,3829940,9337800
202404,191200,1178313,1,6,"N","LEETON",38.6668,-93.7,3840008,9342000
202404,191200,1178314,1,5,"WSW","SEDALIA",38.6723,-93.3157,3840338,9318942
202404,191200,1178326,1,1.59,"S","PIPER",38.3271,-94.0166,3819626,94996
202404,191200,1178326,2,2.86,"ESE","PIPER",38.3308,-93.9733,3819848,9358398
202404,191200,1178328,1,2.11,"SE","SPICKARD",40.2269,-93.5739,4013614,9334434
202407,194804,1204610,2,2.23,"NNE","BUSHNELL",40.5804,-90.4857,4034824,9029142
202407,194804,1204610,3,1.89,"NNE","BUSHNELL",40.576,-90.489,4034560,9029340
202407,194804,1204610,4,1.92,"NNE","BUSHNELL",40.5771,-90.4916,4034626,9029496
202407,194812,1204497,1,2.37,"SSE","HOMER",34.3,-83.48,3418000,8328800
202407,194812,1204498,1,.69,"S","BARNESVILLE",33.04,-84.15,332400,849000
202407,194812,1204500,1,2.37,"NNW","TOWALIGA",33.26,-84.09,3315600,845400
202407,194814,1204504,1,5.66,"N","REDSTONE",39.261,-107.2458,3915660,10714748
202407,194814,1204504,2,5.55,"N","REDSTONE",39.2598,-107.2188,3915588,10713128
202407,194814,1204504,3,2.87,"N","REDSTONE",39.2209,-107.2205,3913254,10713230
202407,194814,1204504,4,3.03,"N","REDSTONE",39.2232,-107.2404,3913392,10714424
202407,194817,1204520,1,1.46,"SSE","FALL CREEK",38.0008,-108.0188,3848,1081128
202407,194817,1204520,2,1.27,"NE","SAWPIT",37.9929,-107.9835,3759574,10759010
202407,194817,1204520,3,0,"N","SAWPIT",37.98,-108,3758800,10800
202407,194817,1204520,4,1.21,"WNW","SAWPIT",37.9877,-108.0199,3759262,1081194
202407,194817,1204524,1,13.35,"SW","GREYSTONE",40.4945,-108.8633,4029670,10851798
202407,194817,1204524,2,12.56,"SW","GREYSTONE",40.4916,-108.8392,4029496,10850352
202407,194817,1204524,3,13.69,"SW","GREYSTONE",40.4722,-108.8436,4028332,10850616
202407,194817,1204524,4,14.21,"SW","GREYSTONE",40.4797,-108.8679,4028782,10852074
202407,194819,1204552,1,1.49,"SE","FALL CREEK",38.0023,-108.0145,38138,108870
202407,194819,1204552,2,1.62,"ENE","SAWPIT",37.9906,-107.9734,3759436,10758404
202407,194819,1204552,3,2.63,"E","(TEX)TELLURIDE ARPT",37.9551,-107.8721,3757306,10752326
202407,194819,1204552,4,2.86,"E","(TEX)TELLURIDE ARPT",37.9445,-107.8679,3756670,10752074
202407,194819,1204552,5,.77,"SSW","(TEX)TELLURIDE ARPT",37.9402,-107.9266,3756412,10755596
202407,194819,1204552,6,1.01,"WNW","SAWPIT",37.9873,-108.0161,3759238,108966
202407,194821,1204569,1,2.98,"SSW","TRIMBLE",37.3591,-107.8671,3721546,10752026
202407,194821,1204569,2,2.76,"SSE","TRIMBLE",37.3621,-107.8342,3721726,10750052
202407,194821,1204569,3,1.59,"E","DURANGO",37.2682,-107.8511,3716092,10751066
202407,194821,1204569,4,1.38,"WSW","DURANGO",37.2607,-107.9021,3715642,10754126
202407,194823,1204574,1,5,"W","CHIMNEY ROCK",37.2,-107.2709,3712000,10716254
202407,194823,1204574,2,6.55,"WSW","CHIMNEY ROCK",37.1767,-107.2953,3710602,10717718
202407,194823,1204574,3,6.32,"WSW","CHIMNEY ROCK",37.1742,-107.2902,3710452,10717412
202407,194823,1204574,4,5.39,"WSW","CHIMNEY ROCK",37.1821,-107.2753,3710926,10716518
202407,194892,1204903,2,2.35,"NW","GRACE CHAPEL",35.84,-81.414,3550400,8124840
202407,194892,1204904,1,.56,"E","BELMONT",35.25,-81.04,3515000,812400
202407,194894,1204910,1,1.14,"W","BEREA",34.881,-82.45,3452860,8227000
202407,194894,1204910,2,.76,"S","MONTAGUE",34.909,-82.43,3454540,8225800
202407,194897,1204920,1,2.45,"NE","EDNEYVILLE",35.429,-82.325,3525740,8219500
202407,194897,1204920,2,1.57,"ESE","OTTANOLA",35.39,-82.275,3523400,8216500
202407,194897,1204923,1,1.44,"NNW","MOORESVILLE ARPT",35.64,-80.907,3538400,8054420
202407,194897,1204923,2,1.73,"NE","MOORESVILLE JCT",35.619,-80.8,3537140,8048000
202407,194897,1204924,1,4.47,"NW","ENOCHVILLE",35.581,-80.729,3534860,8043740
202407,194897,1204924,2,3.5,"NNW","ENOCHVILLE",35.578,-80.7,3534680,8042000
202407,194897,1204925,1,.57,"SE","SALISBURY",35.664,-80.493,3539840,8029580
202407,194897,1204925,2,1.47,"W","EAST SPENCER",35.683,-80.446,3540980,8026760
202407,194897,1204926,1,2.63,"SE","LIBERTY",35.553,-80.317,3533180,8019020
202407,194897,1204926,2,1.33,"WNW","POOLETOWN",35.587,-80.252,3535220,8015120
202407,194899,1204927,1,.57,"E","BELTON",34.52,-82.49,3431200,8229400
202407,194899,1204928,1,.45,"ENE","GRAY COURT",34.603,-82.113,3436180,826780
202407,194899,1204929,1,.89,"NNE","UNION",34.731,-81.612,3443860,8136720
202407,194899,1204930,1,1.85,"WNW","BROWNLEE XRDS",34.26,-82.56,3415600,8233600
202407,194899,1204931,1,2.64,"NW","TIRZAH",35.03,-81.179,351800,8110740
202407,194899,1204931,2,2.28,"N","ROCK HILL BRYANT ARP",35.013,-81.05,35780,813000
202407,194902,1204941,1,2.2,"W","GASTONIA",35.271,-81.219,3516260,8113140
202407,194902,1204941,2,.88,"NW","EAST GASTONIA",35.289,-81.181,3517340,8110860
202407,194902,1204941,3,1.84,"NE","BOOGERTOWN",35.237,-81.145,3514220,818700
202407,194902,1204941,4,.22,"SE","SOUTH GASTONIA",35.228,-81.197,3513680,8111820
202407,194904,1204945,1,1.15,"E","ETOWAH",35.317,-82.58,3519020,8234800
202407,194904,1204945,2,1.5,"ENE","HOLLY SPGS",35.361,-82.597,3521660,8235820
202407,194904,1204945,3,.97,"SE","MILLS RIVER",35.39,-82.568,3523400,8234080
202407,194904,1204945,4,1.1,"WSW","HOOPERS CREEK",35.426,-82.499,3525560,8229940
202407,194904,1204945,5,.99,"WSW","CAROLINA HILLS",35.394,-82.496,3523640,8229760
202407,194904,1204961,1,2.03,"E","HASKINGS MILLS",35.269,-80.844,3516140,8050640
202407,194904,1204961,2,1.82,"NNE","CHARLOTTE",35.255,-80.84,3515300,8050400
202407,194904,1204961,3,.75,"NE","HAHN",35.326,-80.709,3519560,8042540
202407,194904,1204961,4,1.14,"NNE","HAHN",35.336,-80.715,3520160,8042900
202407,194908,1204976,1,4.47,"SW","ROLLINS",35.734,-82.726,3544040,8243560
202407,194908,1204983,1,2.26,"SSW","VOLGA",35.7,-82.686,3542000,8241160
202407,194912,1204990,1,0,"N","EAST FLAT ROCK",35.28,-82.43,3516800,8225800
202407,194912,1204991,1,.88,"SE","CASAR",35.511,-81.619,3530660,8137140
202407,194912,1204991,2,1.5,"NE","BELWOOD",35.488,-81.515,3529280,8130900
202407,194912,1204992,1,1.82,"ESE","SAW MILLS",35.84,-81.44,3550400,8126400
202407,194912,1204993,1,.89,"NE","VALE",35.54,-81.39,3532400,8123400
202407,194912,1204994,1,1.41,"NE","LINCOLNTON",35.487,-81.256,3529220,8115360
202407,194912,1204994,2,2.33,"ENE","BOGER CITY",35.498,-81.185,3529880,8111100
202407,194912,1204995,1,.77,"SSW","MILLERSVILLE",35.84,-81.186,3550400,8111160
202407,194912,1204995,2,1.31,"SE","HIDDENITE",35.887,-81.063,3553220,813780
202407,194912,1204996,1,5.52,"NE","OYAMA",35.794,-81.211,3547640,8112660
202407,194912,1204996,2,1.95,"NNW","CATAWBA",35.745,-81.096,3544700,815760
202407,194912,1204997,1,1.11,"WNW","GROVER",35.178,-81.467,3510680,8128020
202407,194912,1204998,1,1.49,"SSE","GASTONIA",35.25,-81.17,3515000,8110200
202407,194912,1204998,2,2.5,"SW","CRAMERTON",35.222,-81.108,3513320,816480
202407,194912,1204999,1,1.42,"E","ETOWAH",35.323,-82.575,3519380,8234500
202407,194912,1204999,2,2.3,"SE","BOWMAN BLUFF",35.275,-82.543,3516500,8232580
202407,194912,1204999,3,1.39,"SSW","VALLEY HILL",35.282,-82.491,3516920,8229460
202407,194912,1204999,4,.65,"NNW","BRIGHTWATER",35.338,-82.536,3520280,8232160
202407,194912,1205000,1,2.48,"WSW","HUNTERSVILLE",35.407,-80.891,3524420,8053460
202407,194912,1207949,1,.56,"N","LANSDOWNE",35.188,-80.769,3511280,8046140
202407,194912,1207949,2,4.6,"SW","MATTHEWS",35.075,-80.79,354500,8047400
